ts,BTCUSDT_price,ETHUSDT_price,hedge_ols,hedge_huber,hedge_theil,hedge_kalman,spread_ols,rolling_mean,rolling_std,zscore,adf_pvalue
2025-10-24 14:25:32.357000+00:00,109818.5,3903.75,11.53789164469319,28.13499084529458,9.029993437211434,28.1245630521705,64777.45549202896,64763.526943024386,6.222341525198697,2.2384738844961367,0.5105095719996751
2025-10-24 14:25:32.418000+00:00,109818.5,3903.75,11.53789164469319,28.13499084529458,9.029993437211434,28.124563028538635,64777.45549202896,64763.82292023283,6.455077224633488,2.111914594004561,0.5105095719996751
2025-10-24 14:25:32.504000+00:00,109818.5,3903.75,11.53789164469319,28.13499084529458,9.029993437211434,28.124563028537086,64777.45549202896,64764.18673077461,6.598848657374443,2.0107691422084644,0.5105095719996751
2025-10-24 14:25:32.556000+00:00,109818.49,3903.75,11.53789164469319,28.13499084529458,9.029993437211434,28.12456046706588,64777.445492028965,64764.550541316385,6.719001619081433,1.9191766044465959,0.5105095719996751
2025-10-24 14:25:32.913000+00:00,109818.49,3903.75,11.53789164469319,28.13499084529458,9.029993437211434,28.124560466897815,64777.445492028965,64764.87204625546,6.867673433855145,1.8308159079782467,0.5105095719996751
2025-10-24 14:25:32.915000+00:00,109818.49,3903.7,11.53789164469319,28.13499084529458,9.029993437211434,28.124890407212515,64778.02238661121,64765.202999437584,7.0158527171957,1.827203005872979,0.5105095719996751
2025-10-24 14:25:32.917000+00:00,109818.49,3903.51,11.53789164469319,28.13499084529458,9.029993437211434,28.12582217834103,64780.21458602369,64765.57048927657,7.215594335048128,2.029506658376064,0.5105095719996751
2025-10-24 14:25:32.920000+00:00,109818.49,3903.22,11.53789164469319,28.13499084529458,9.029993437211434,28.1268931606859,64783.560574600655,64765.99374559185,7.512564996922692,2.3383263926505413,0.5105095719996751
2025-10-24 14:25:32.923000+00:00,109818.49,3903.23,11.53789164469319,28.13499084529458,9.029993437211434,28.126820035341915,64783.44519568421,64766.41315594324,7.772599785561245,2.1912925161290824,0.5105095719996751
2025-10-24 14:25:32.942000+00:00,109818.49,3903.22,11.53789164469319,28.13499084529458,9.029993437211434,28.126890875337054,64783.560574600655,64766.83641225851,8.003856593552324,2.0895129924761204,0.5105095719996751
