T,s,p,q
1761315937646,ETHUSDT,3902.52000000,0.00150000
1761315937646,ETHUSDT,3902.52000000,0.00150000
1761315937646,ETHUSDT,3902.52000000,0.01510000
1761315937646,ETHUSDT,3902.52000000,0.04410000
1761315937706,ETHUSDT,3902.52000000,0.00690000
1761315937706,ETHUSDT,3902.52000000,0.00140000
1761315937706,ETHUSDT,3902.52000000,0.00150000
1761315937706,ETHUSDT,3902.52000000,0.00150000
1761315937706,ETHUSDT,3902.52000000,0.00150000
1761315937706,ETHUSDT,3902.52000000,0.00150000
1761315937706,ETHUSDT,3902.52000000,0.00140000
1761315937706,ETHUSDT,3902.52000000,0.00770000
1761315937735,ETHUSDT,3902.52000000,0.03480000
1761315937735,ETHUSDT,3902.52000000,0.00150000
1761315937735,ETHUSDT,3902.52000000,0.01490000
1761315937764,BTCUSDT,109813.72000000,0.00900000
1761315937805,ETHUSDT,3902.52000000,0.00640000
1761315937817,BTCUSDT,109813.72000000,0.00477000
1761315937860,BTCUSDT,109813.72000000,0.00010000
1761315938076,BTCUSDT,109813.72000000,0.00391000
1761315938215,ETHUSDT,3902.51000000,0.04620000
1761315938217,BTCUSDT,109813.73000000,0.00643000
1761315938275,BTCUSDT,109813.72000000,0.00029000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.11090000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.00140000
1761315938346,ETHUSDT,3902.52000000,0.00150000
1761315938346,ETHUSDT,3902.52000000,0.01310000
1761315938346,ETHUSDT,3902.56000000,0.00140000
1761315938346,ETHUSDT,3902.56000000,0.00140000
1761315938346,ETHUSDT,3902.60000000,0.00130000
1761315938346,ETHUSDT,3902.60000000,0.00140000
1761315938346,ETHUSDT,3902.77000000,0.00140000
1761315938346,ETHUSDT,3902.78000000,0.00140000
1761315938346,ETHUSDT,3902.79000000,0.00130000
1761315938346,ETHUSDT,3902.79000000,0.00140000
1761315938346,ETHUSDT,3902.79000000,0.00140000
1761315938346,ETHUSDT,3902.79000000,0.00140000
1761315938346,ETHUSDT,3902.79000000,0.00140000
1761315938346,ETHUSDT,3902.80000000,0.00150000
1761315938346,ETHUSDT,3902.80000000,0.00150000
1761315938346,ETHUSDT,3902.80000000,0.00140000
1761315938346,ETHUSDT,3902.80000000,0.12470000
1761315938360,BTCUSDT,109813.73000000,0.00027000
1761315938453,BTCUSDT,109813.73000000,0.00018000
1761315938530,ETHUSDT,3902.80000000,2.38150000
1761315938530,ETHUSDT,3902.80000000,2.69720000
1761315938530,ETHUSDT,3902.80000000,2.72010000
1761315938530,ETHUSDT,3902.80000000,0.00150000
1761315938530,ETHUSDT,3902.80000000,2.39900000
1761315938530,ETHUSDT,3902.80000000,2.54030000
1761315938530,ETHUSDT,3902.80000000,2.67500000
1761315938530,ETHUSDT,3902.80000000,0.00150000
1761315938530,ETHUSDT,3902.80000000,0.00140000
1761315938530,ETHUSDT,3902.80000000,0.00150000
1761315938530,ETHUSDT,3902.80000000,0.00150000
1761315938530,ETHUSDT,3902.80000000,0.00150000
1761315938530,ETHUSDT,3902.80000000,2.70000000
1761315938530,ETHUSDT,3902.80000000,0.01410000
1761315938530,ETHUSDT,3902.80000000,0.77720000
1761315938563,BTCUSDT,109813.72000000,0.01821000
1761315938679,BTCUSDT,109813.72000000,0.00050000
1761315938714,ETHUSDT,3902.79000000,0.00150000
1761315938714,ETHUSDT,3902.79000000,0.01510000
1761315938714,ETHUSDT,3902.79000000,0.00140000
1761315938714,ETHUSDT,3902.79000000,0.05690000
1761315938714,ETHUSDT,3902.79000000,0.00150000
1761315938714,ETHUSDT,3902.79000000,0.15410000
1761315938714,ETHUSDT,3902.79000000,0.01870000
1761315938757,ETHUSDT,3902.79000000,0.07610000
1761315938788,ETHUSDT,3902.80000000,0.31870000
1761315938788,ETHUSDT,3902.80000000,0.04260000
1761315938788,ETHUSDT,3902.80000000,0.00150000
1761315938788,ETHUSDT,3902.80000000,0.00150000
1761315938788,ETHUSDT,3902.80000000,0.63570000
1761315939015,BTCUSDT,109813.73000000,0.00009000
1761315939016,BTCUSDT,109813.72000000,0.00125000
1761315939017,BTCUSDT,109813.72000000,0.00125000
1761315939018,ETHUSDT,3902.79000000,2.53150000
1761315939018,ETHUSDT,3902.79000000,0.64110000
1761315939018,ETHUSDT,3902.79000000,1.38740000
1761315939018,ETHUSDT,3902.79000000,0.19190000
1761315939018,ETHUSDT,3902.79000000,0.00150000
1761315939018,ETHUSDT,3902.79000000,0.00150000
1761315939018,ETHUSDT,3902.79000000,0.00150000
1761315939018,ETHUSDT,3902.79000000,0.00150000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00150000
1761315939018,ETHUSDT,3902.79000000,0.38880000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.79000000,0.00140000
1761315939018,ETHUSDT,3902.78000000,0.00140000
1761315939026,ETHUSDT,3902.60000000,0.00140000
1761315939026,ETHUSDT,3902.60000000,0.00690000
1761315939026,ETHUSDT,3902.60000000,0.00830000
1761315939082,BTCUSDT,109813.73000000,0.00018000
1761315939122,BTCUSDT,109813.72000000,0.00011000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.60000000,0.02080000
1761315939283,ETHUSDT,3902.60000000,0.14120000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.00150000
1761315939283,ETHUSDT,3902.60000000,0.13170000
1761315939283,ETHUSDT,3902.60000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.59000000,0.00150000
1761315939283,ETHUSDT,3902.59000000,0.00140000
1761315939283,ETHUSDT,3902.53000000,0.00140000
1761315939283,ETHUSDT,3902.52000000,0.00140000
1761315939283,ETHUSDT,3902.51000000,0.00150000
1761315939283,ETHUSDT,3902.51000000,0.00150000
1761315939283,ETHUSDT,3902.51000000,0.00140000
1761315939283,ETHUSDT,3902.51000000,0.05820000
1761315939283,ETHUSDT,3902.51000000,0.00150000
1761315939283,ETHUSDT,3902.50000000,0.00500000
1761315939283,ETHUSDT,3902.50000000,0.00140000
1761315939283,ETHUSDT,3902.50000000,0.02800000
1761315939283,ETHUSDT,3902.50000000,0.00150000
1761315939283,ETHUSDT,3902.50000000,0.00150000
1761315939283,ETHUSDT,3902.49000000,0.00150000
1761315939283,ETHUSDT,3902.49000000,0.00150000
1761315939283,ETHUSDT,3902.49000000,0.00140000
1761315939283,ETHUSDT,3902.48000000,0.05130000
1761315939283,ETHUSDT,3902.48000000,0.00140000
1761315939283,ETHUSDT,3902.48000000,0.00140000
1761315939283,ETHUSDT,3902.47000000,0.00140000
1761315939283,ETHUSDT,3902.44000000,0.02030000
1761315939302,BTCUSDT,109813.72000000,0.00028000
1761315939324,BTCUSDT,109813.73000000,0.00027000
1761315939340,BTCUSDT,109813.72000000,0.00006000
1761315939343,BTCUSDT,109813.72000000,0.00018000
1761315939354,ETHUSDT,3902.45000000,0.00680000
1761315939381,BTCUSDT,109813.72000000,0.00900000
1761315939405,ETHUSDT,3902.44000000,0.00010000
1761315939405,ETHUSDT,3902.44000000,0.00510000
1761315939405,ETHUSDT,3902.44000000,0.00140000
1761315939405,ETHUSDT,3902.44000000,0.24970000
1761315939424,BTCUSDT,109813.73000000,0.00024000
1761315939442,BTCUSDT,109813.73000000,0.00066000
1761315939442,BTCUSDT,109813.73000000,0.00070000
1761315939459,BTCUSDT,109813.73000000,0.00005000
1761315939459,BTCUSDT,109813.73000000,0.00005000
1761315939459,BTCUSDT,109813.73000000,0.00005000
1761315939459,BTCUSDT,109813.73000000,0.00005000
1761315939459,BTCUSDT,109813.73000000,0.00002000
1761315939473,BTCUSDT,109813.72000000,0.04168000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.05100000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.04250000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00150000
1761315939524,ETHUSDT,3902.45000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.46000000,0.00140000
1761315939524,ETHUSDT,3902.48000000,0.00140000
1761315939524,ETHUSDT,3902.48000000,0.00140000
1761315939532,BTCUSDT,109813.73000000,0.00003000
1761315939532,BTCUSDT,109813.73000000,0.00011000
1761315939598,ETHUSDT,3902.57000000,0.29960000
1761315939630,BTCUSDT,109813.73000000,0.00010000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00150000
1761315939634,ETHUSDT,3902.58000000,0.00150000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939634,ETHUSDT,3902.58000000,0.00150000
1761315939634,ETHUSDT,3902.58000000,0.00140000
1761315939635,ETHUSDT,3902.58000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00150000
1761315939646,ETHUSDT,3902.59000000,0.00150000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00150000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.59000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00130000
1761315939646,ETHUSDT,3902.60000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00140000
1761315939646,ETHUSDT,3902.60000000,0.00020000
1761315939648,ETHUSDT,3902.60000000,0.00120000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.60000000,0.00140000
1761315939648,ETHUSDT,3902.61000000,0.00140000
1761315939648,ETHUSDT,3902.61000000,0.00150000
1761315939648,ETHUSDT,3902.61000000,0.00150000
1761315939712,ETHUSDT,3902.65000000,0.00140000
1761315939712,ETHUSDT,3902.65000000,0.00150000
1761315939712,ETHUSDT,3902.65000000,0.00150000
1761315939712,ETHUSDT,3902.65000000,0.00140000
1761315939712,ETHUSDT,3902.65000000,0.00140000
1761315939712,ETHUSDT,3902.65000000,0.00140000
1761315939712,ETHUSDT,3902.65000000,0.00140000
1761315939712,ETHUSDT,3902.65000000,0.00030000
1761315939719,BTCUSDT,109813.73000000,0.00014000
1761315939755,BTCUSDT,109813.73000000,0.00014000
1761315939759,BTCUSDT,109813.73000000,0.00024000
1761315939789,ETHUSDT,3902.65000000,0.00150000
1761315939789,ETHUSDT,3902.65000000,0.00150000
1761315939789,ETHUSDT,3902.65000000,0.00110000
1761315939865,BTCUSDT,109813.73000000,0.00014000
1761315939881,BTCUSDT,109813.73000000,0.00022000
1761315939931,BTCUSDT,109813.73000000,0.00027000
1761315939932,BTCUSDT,109813.72000000,0.00900000
1761315939944,ETHUSDT,3902.64000000,0.05100000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00650000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.19550000
1761315939944,ETHUSDT,3902.64000000,0.26270000
1761315939944,ETHUSDT,3902.64000000,0.08140000
1761315939944,ETHUSDT,3902.64000000,0.06100000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.11370000
1761315939944,ETHUSDT,3902.64000000,0.25590000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.00140000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.64000000,0.00150000
1761315939944,ETHUSDT,3902.63000000,0.00140000
1761315939944,ETHUSDT,3902.63000000,0.00140000
1761315939944,ETHUSDT,3902.63000000,0.00140000
1761315939944,ETHUSDT,3902.63000000,0.00140000
1761315939944,ETHUSDT,3902.63000000,0.00140000
1761315939944,ETHUSDT,3902.61000000,0.00140000
1761315939944,ETHUSDT,3902.60000000,0.00130000
1761315939944,ETHUSDT,3902.60000000,0.00140000
1761315939944,ETHUSDT,3902.58000000,0.00140000
1761315939944,ETHUSDT,3902.57000000,0.00140000
1761315939944,ETHUSDT,3902.56000000,0.00140000
1761315939944,ETHUSDT,3902.54000000,0.00140000
1761315939944,ETHUSDT,3902.48000000,0.00140000
1761315939944,ETHUSDT,3902.45000000,0.00140000
1761315939944,ETHUSDT,3902.45000000,0.00140000
1761315939944,ETHUSDT,3902.45000000,0.00140000
1761315939944,ETHUSDT,3902.44000000,0.46680000
1761315939944,ETHUSDT,3902.44000000,0.00660000
1761315939944,ETHUSDT,3902.44000000,0.01900000
1761315939944,ETHUSDT,3902.44000000,0.00150000
1761315939944,ETHUSDT,3902.44000000,0.00150000
1761315939944,ETHUSDT,3902.41000000,0.00130000
1761315939944,ETHUSDT,3902.41000000,0.00130000
1761315939944,ETHUSDT,3902.41000000,0.10000000
1761315939944,ETHUSDT,3902.41000000,0.00150000
1761315939944,ETHUSDT,3902.41000000,0.00150000
1761315939944,ETHUSDT,3902.40000000,0.00130000
1761315939944,ETHUSDT,3902.40000000,0.00500000
1761315939944,ETHUSDT,3902.40000000,0.00200000
1761315939945,ETHUSDT,3902.38000000,0.03850000
1761315939945,ETHUSDT,3902.38000000,0.00150000
1761315939945,ETHUSDT,3902.38000000,0.00150000
1761315939945,ETHUSDT,3902.34000000,0.07690000
1761315939945,ETHUSDT,3902.34000000,0.00150000
1761315939945,ETHUSDT,3902.34000000,0.00150000
1761315939945,ETHUSDT,3902.32000000,0.01540000
1761315939945,ETHUSDT,3902.30000000,0.00500000
1761315939945,ETHUSDT,3902.30000000,0.00200000
1761315939946,ETHUSDT,3902.37000000,0.00140000
1761315939947,ETHUSDT,3902.38000000,0.00140000
1761315939947,ETHUSDT,3902.38000000,0.00140000
1761315939947,ETHUSDT,3902.38000000,0.00140000
1761315939947,ETHUSDT,3902.38000000,0.00140000
1761315939947,ETHUSDT,3902.37000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00150000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00010000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00150000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00140000
1761315939950,ETHUSDT,3902.32000000,0.00010000
1761315939993,BTCUSDT,109813.73000000,0.00014000
1761315939998,ETHUSDT,3902.33000000,0.00150000
1761315940002,ETHUSDT,3902.33000000,0.00390000
1761315940005,BTCUSDT,109813.73000000,0.00027000
1761315940032,BTCUSDT,109813.73000000,0.00027000
1761315940050,ETHUSDT,3902.33000000,0.00390000
1761315940066,BTCUSDT,109813.73000000,0.00014000
1761315940068,ETHUSDT,3902.33000000,0.01280000
1761315940173,BTCUSDT,109813.73000000,0.00637000
1761315940225,BTCUSDT,109813.73000000,0.00057000
1761315940225,BTCUSDT,109813.72000000,0.00130000
1761315940264,ETHUSDT,3902.33000000,0.00150000
1761315940264,ETHUSDT,3902.33000000,0.00150000
1761315940264,ETHUSDT,3902.33000000,0.00140000
1761315940264,ETHUSDT,3902.33000000,0.00320000
1761315940323,ETHUSDT,3902.33000000,0.00390000
1761315940336,ETHUSDT,3902.33000000,0.01850000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.01300000
1761315940336,ETHUSDT,3902.33000000,0.06500000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00140000
1761315940336,ETHUSDT,3902.33000000,0.03040000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00140000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.00150000
1761315940336,ETHUSDT,3902.33000000,0.46530000
1761315940337,ETHUSDT,3902.33000000,0.00190000
1761315940347,BTCUSDT,109813.73000000,0.00010000
1761315940387,ETHUSDT,3902.32000000,0.00150000
1761315940387,ETHUSDT,3902.32000000,0.00150000
1761315940387,ETHUSDT,3902.32000000,0.00150000
1761315940387,ETHUSDT,3902.32000000,0.00150000
1761315940387,ETHUSDT,3902.32000000,0.00530000
1761315940519,ETHUSDT,3902.32000000,0.00980000
1761315940527,ETHUSDT,3902.33000000,0.00150000
1761315940527,ETHUSDT,3902.33000000,0.00560000
1761315940527,ETHUSDT,3902.33000000,0.00150000
1761315940527,ETHUSDT,3902.33000000,0.00080000
1761315940547,ETHUSDT,3902.33000000,0.00070000
1761315940547,ETHUSDT,3902.33000000,0.00140000
1761315940547,ETHUSDT,3902.33000000,0.00150000
1761315940547,ETHUSDT,3902.33000000,0.01300000
1761315940547,ETHUSDT,3902.33000000,0.01340000
1761315940548,ETHUSDT,3902.33000000,0.01020000
1761315940548,ETHUSDT,3902.33000000,0.04140000
1761315940548,ETHUSDT,3902.33000000,0.00150000
1761315940548,ETHUSDT,3902.33000000,0.00150000
1761315940548,ETHUSDT,3902.33000000,0.00150000
1761315940548,ETHUSDT,3902.33000000,0.00140000
1761315940548,ETHUSDT,3902.33000000,0.00140000
1761315940548,ETHUSDT,3902.33000000,0.00140000
1761315940548,ETHUSDT,3902.33000000,0.00140000
1761315940548,ETHUSDT,3902.33000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.34000000,0.00140000
1761315940548,ETHUSDT,3902.35000000,0.00140000
1761315940548,ETHUSDT,3902.36000000,0.00140000
1761315940548,ETHUSDT,3902.37000000,0.00140000
1761315940548,ETHUSDT,3902.38000000,0.00140000
1761315940548,ETHUSDT,3902.39000000,0.00140000
1761315940548,ETHUSDT,3902.40000000,0.00140000
1761315940548,ETHUSDT,3902.40000000,0.00140000
1761315940548,ETHUSDT,3902.40000000,0.00130000
1761315940548,ETHUSDT,3902.41000000,0.00130000
1761315940548,ETHUSDT,3902.41000000,0.00140000
1761315940548,ETHUSDT,3902.44000000,0.00140000
1761315940548,ETHUSDT,3902.47000000,0.00140000
1761315940548,ETHUSDT,3902.47000000,0.00140000
1761315940548,ETHUSDT,3902.47000000,0.00140000
1761315940548,ETHUSDT,3902.47000000,0.00140000
1761315940669,ETHUSDT,3902.48000000,0.00150000
1761315940669,ETHUSDT,3902.48000000,0.00150000
1761315940669,ETHUSDT,3902.48000000,0.00090000
1761315940757,ETHUSDT,3902.48000000,0.00050000
1761315940757,ETHUSDT,3902.48000000,0.00140000
1761315940757,ETHUSDT,3902.48000000,0.00050000
1761315940758,ETHUSDT,3902.48000000,0.00090000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00150000
1761315940758,ETHUSDT,3902.48000000,0.00150000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940758,ETHUSDT,3902.48000000,0.00140000
1761315940765,ETHUSDT,3902.49000000,0.00140000
1761315940765,ETHUSDT,3902.49000000,0.00110000
1761315940765,ETHUSDT,3902.49000000,0.00030000
1761315940765,ETHUSDT,3902.49000000,0.00140000
1761315940765,ETHUSDT,3902.49000000,0.00080000
1761315940766,ETHUSDT,3902.49000000,0.00060000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00150000
1761315940766,ETHUSDT,3902.49000000,0.00150000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.49000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940766,ETHUSDT,3902.50000000,0.00140000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
1761315940816,BTCUSDT,109813.73000000,0.00005000
